charger_id,longitude,latitude,site_id,total_duration,total_volume,avg_power
1000592625,4.83527612686,52.4058876038,0,0.0,0.0,0.0
1000598195,4.85857105255,52.40990448,1,0.0,0.0,0.0
1000598735,4.8770866394,52.3399124146,2,0.0,0.0,0.0
1000617235,4.90861797333,52.3696327209,3,0.0,0.0,0.0
1000619895,4.90861797333,52.3696327209,3,0.0,0.0,0.0
1000626315,4.94516992569,52.305103302,4,0.0,0.0,0.0
1000627145,4.92767095566,52.334728241,5,0.0,0.0,0.0
1000642295,4.82937288284,52.3409729004,6,0.0,0.0,0.0
1000647855,4.94751834869,52.2976303101,7,0.0,0.0,0.0
1000650705,4.9076628685,52.3639755249,8,75826.66666666666,485290.6666666668,6.400000000000001
1000651535,4.84893655777,52.39245224,9,0.0,0.0,0.0
1001472555,4.84890699387,52.39245224,9,0.0,0.0,0.0
1004893815,4.84872913361,52.3920707703,9,5470.751096491227,35012.80701754386,6.400000000000003
1000656985,4.91740465164,52.3773880005,10,9210.302083333334,34078.11770833334,3.7000000000000015
1000670255,4.9032292366,52.3937416077,11,0.0,0.0,0.0
1001466505,4.9032292366,52.3937416077,11,0.0,0.0,0.0
1001467285,4.90325832367,52.3937416077,11,0.0,0.0,0.0
1000758915,4.86972904205,52.3994865417,12,0.0,0.0,0.0
1007178055,4.86975479126,52.399772644,12,0.0,0.0,0.0
1000870915,4.89561700821,52.3742675781,13,0.0,0.0,0.0
1000875825,4.89580011368,52.3744010925,13,0.0,0.0,0.0
1000872665,4.89478397369,52.3846092224,14,55622.20833333333,123941.15000000001,2.8302498846049065
1000874185,4.89478397369,52.3846092224,14,0.0,0.0,0.0
1000879345,4.89472579956,52.3847846985,14,0.0,0.0,0.0
1000897595,4.89472103119,52.3847885132,14,55868.70833333333,357559.7333333334,6.400000000000003
1000910305,4.89472103119,52.3847885132,14,55868.45833333333,357558.13333333336,6.400000000000003
1000931415,4.89472103119,52.3847885132,14,55877.70833333333,357617.3333333334,6.400000000000003
1002117395,4.89472579956,52.3847846985,14,55868.70833333333,124853.2,2.8302498846049065
1005020265,4.89482831955,52.3846702576,14,33427.666666666664,738751.4333333335,22.10000000000001
1005518075,4.89474010468,52.3846702576,14,33427.666666666664,738751.4333333335,22.10000000000001
1000872885,4.83834123611,52.4018554688,15,0.0,0.0,0.0
1000878555,4.83834218979,52.4018592834,15,0.0,0.0,0.0
1000881015,4.83834123611,52.4018554688,15,0.0,0.0,0.0
1000873195,4.87247610092,52.3807067871,16,0.0,0.0,0.0
1000874685,4.90918779373,52.3763046265,17,0.0,0.0,0.0
1000879255,4.90920495987,52.3761901855,17,0.0,0.0,0.0
1000882255,4.90920495987,52.3761901855,17,0.0,0.0,0.0
1000882635,4.90920495987,52.3761901855,17,75826.66666666666,280558.6666666666,3.7000000000000006
1000875225,4.89013719559,52.4057731628,18,55622.12499999999,123940.84166666666,2.8302498846049065
1000875245,4.89013719559,52.4057731628,18,55877.70833333333,124886.5,2.8302498846049065
1000875255,4.89013719559,52.4057731628,18,0.0,0.0,0.0
1000875305,4.89013719559,52.4057731628,18,55873.95833333333,124872.625,2.8302498846049065
1000875455,4.89013719559,52.4057731628,18,55618.541666666664,123927.58333333333,2.8302498846049065
1000875465,4.89013719559,52.4057731628,18,55877.70833333333,124886.5,2.8302498846049065
1000875775,4.83870887756,52.4014053345,19,80836.5,177586.27500000002,2.5310376135261947
1000877275,4.83870887756,52.4014053345,19,0.0,0.0,0.0
1000876455,4.84251499176,52.3795394897,20,0.0,0.0,0.0
1000876475,4.95426416397,52.3143920898,21,0.0,0.0,0.0
1000876625,4.95426416397,52.3143920898,21,0.0,0.0,0.0
1000876645,4.95426416397,52.3143920898,21,0.0,0.0,0.0
1000876595,4.88891220093,52.3357391357,22,0.0,0.0,0.0
1000876695,4.88891220093,52.3357391357,22,0.0,0.0,0.0
1000876655,4.86433076859,52.3846893311,23,0.0,0.0,0.0
1000876785,4.87505578995,52.3360137939,24,0.0,0.0,0.0
1000900615,4.87489700317,52.3362541199,24,8831.03787713853,112154.18103965934,12.7
1009165935,4.87489080429,52.3362541199,24,0.0,0.0,0.0
1000876795,4.88001394272,52.3568763733,25,0.0,0.0,0.0
1002495815,4.8798251152,52.3571357727,25,52204.95833333333,1289462.4708333332,24.7
1002495875,4.8798251152,52.3571357727,25,70358.54166666667,1737855.9791666667,24.7
1002495885,4.8798251152,52.3571357727,25,68365.33333333333,1688623.7333333334,24.700000000000003
1002495895,4.8798251152,52.3571357727,25,54219.45833333333,1339220.6208333336,24.700000000000003
1002495905,4.8798251152,52.3571357727,25,75447.29166666666,1863548.1041666665,24.699999999999996
1002495915,4.8798251152,52.3571357727,25,53802.62500000001,1328924.8375,24.7
1002495945,4.8798251152,52.3571357727,25,52199.708333333336,1289332.7958333332,24.7
1002495955,4.8798251152,52.3571357727,25,50391.62499999999,1244673.1375000002,24.700000000000003
1002495965,4.8798251152,52.3571357727,25,50708.083333333336,1252489.6583333334,24.700000000000003
1000878045,4.85271883011,52.3915596008,26,0.0,0.0,0.0
1000879115,4.86893892288,52.3926620483,27,81297.83333333334,179293.20833333334,2.5310376135261947
1000880195,4.91886377335,52.3773345947,28,0.0,0.0,0.0
1000880645,4.91889381409,52.37733078,28,0.0,0.0,0.0
1000880655,4.91889381409,52.37733078,28,80836.5,177586.27500000002,2.5310376135261947
1000911885,4.91879177094,52.3773460388,28,4888.291666666666,62081.30416666667,12.7
1000919165,4.91879177094,52.3773460388,28,0.0,0.0,0.0
1000926635,4.91879320145,52.3773460388,28,0.0,0.0,0.0
1000930385,4.91879177094,52.3773460388,28,0.0,0.0,0.0
1008874535,4.91889286041,52.37733078,28,0.0,0.0,0.0
1000880365,4.90697288513,52.3765830994,29,0.0,0.0,0.0
1000889725,4.94691419601,52.3014335632,30,2919.999999999998,37084.0,12.7
1000889785,4.94691419601,52.3014335632,30,1459.999999999999,18542.0,12.7
1000891715,4.94691419601,52.3014335632,30,53858.041666666664,683997.1291666667,12.7
1000893695,4.94691419601,52.3014335632,30,73630.70833333334,935109.9958333332,12.7
1000894335,4.94691419601,52.3014335632,30,5255.666666666666,66746.96666666667,12.700000000000001
1000899485,4.94691419601,52.3014335632,30,1459.999999999999,18542.0,12.7
1000902645,4.94691419601,52.3014335632,30,1459.999999999999,18542.0,12.7
1000905465,4.94691419601,52.3014335632,30,1651.7939895076354,21387.61278949545,13.141995376398794
1000905575,4.94691419601,52.3014335632,30,0.0,0.0,0.0
1000907835,4.94691419601,52.3014335632,30,0.0,0.0,0.0
1000913345,4.94691419601,52.3014335632,30,3650.0000000000005,46354.99999999999,12.699999999999998
1000925225,4.94691419601,52.3014335632,30,1921.6953153939144,24405.530505502724,12.700000000000003
1000929865,4.94691419601,52.3014335632,30,5195.375,65981.26250000001,12.7
1000890585,4.88505077362,52.3376235962,31,15319.817359327648,194561.6804634611,12.699999999999998
1002514785,4.88455915451,52.3378601074,31,0.0,0.0,0.0
1002514825,4.88464736938,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514845,4.88470602036,52.3378601074,31,0.0,0.0,0.0
1002514855,4.88473558426,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514875,4.88479423523,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514885,4.88482379913,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514905,4.8848824501,52.3378601074,31,0.0,0.0,0.0
1002514915,4.88491201401,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514935,4.88494110107,52.3378601074,31,0.0,0.0,0.0
1002514945,4.88497066498,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514955,4.88500022888,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514965,4.88502931595,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1002514975,4.88505887985,52.3378601074,31,75826.66666666666,962998.6666666664,12.699999999999998
1000897485,4.94638490677,52.2937850952,32,0.0,0.0,0.0
1000904435,4.91761922836,52.3464851379,33,74127.66666666667,1828531.3666666667,24.232141198854062
1000913325,4.91761922836,52.3464851379,33,53127.45833333333,1309813.2208333334,24.26890184363829
1000913495,4.8381319046,52.3855400085,34,1009.1981347858889,12816.816311780794,12.700000000000003
1000927455,4.8381319046,52.3855400085,34,4656.4412202380945,59136.80349702381,12.7
1000915955,4.89528417587,52.3838691711,35,0.0,0.0,0.0
1001308995,4.87887191772,52.3642272949,36,32418.16666666666,64836.33333333333,2.0000000000000004
1001309005,4.87884521484,52.3642196655,36,32418.16666666666,64836.33333333333,2.0000000000000004
1001418935,4.94992017746,52.3143043518,37,0.0,0.0,0.0
1001419365,4.94992017746,52.3143043518,37,0.0,0.0,0.0
1001419425,4.94992017746,52.3143043518,37,0.0,0.0,0.0
1001430675,4.94992017746,52.3143043518,37,0.0,0.0,0.0
1001437015,4.94992017746,52.3143043518,37,0.0,0.0,0.0
1001438735,4.94992017746,52.3143043518,37,0.0,0.0,0.0
1001419075,4.85077619553,52.4097480774,38,0.0,0.0,0.0
1001419715,4.85080528259,52.4097480774,38,9196.385416666666,34026.62604166668,3.7000000000000015
1001419375,4.85024309158,52.3863258362,39,0.0,0.0,0.0
1001419415,4.95041179657,52.313747406,40,0.0,0.0,0.0
