time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/5/24 16:00,27.7,31.1,78.04,23.5,0,0,0,,24.8,9.3,150,1009.9,9.5,72.9,162.4,0.6,2,2
2023/5/24 17:00,25.7,25.7,85.1,23,0,0,0,,32.4,10.7,120,1009.8,7.4,90,184.6,0.7,2,2
2023/5/24 18:00,26.4,26.4,86.85,24.1,0,0,0,,25.6,15.4,98,1007.6,9.2,50,102,0.4,1,2
2023/5/24 19:00,26.4,26.4,84.65,23.6,0,0,0,,31,14.3,97,1008,9.7,73.6,26.8,0.1,0,2
2023/5/24 20:00,24.5,24.5,90.47,22.9,0.044,0,0,['rain'],28.8,7.8,125,1009.7,13.2,91.9,0,0,0,5
2023/5/24 21:00,25.6,25.6,86.24,23.2,0,0,0,,34.2,17.8,105,1010,9.9,50,0,0,0,2
2023/5/24 22:00,26.1,26.1,84.09,23.2,0,0,0,,32,15.4,104,1010.9,9.9,68.8,0,0,0,2
2023/5/24 23:00,24.5,24.5,87.97,22.4,0,0,0,,28.8,10.7,97,1011.3,14.7,91.9,0,0,0,1
2023/5/25 0:00,26.1,26.1,84.09,23.2,0,0,0,,24.8,10.8,104,1011,10,68.8,0,0,0,2
2023/5/25 1:00,26.1,26.1,84.09,23.2,0,0,0,,24.1,11.8,96,1011,9.9,68.8,0,0,0,2
2023/5/25 2:00,24.6,24.6,91.61,23.2,0,0,0,,28.8,10.6,108,1011.2,13.3,91.9,0,0,0,1
2023/5/25 3:00,26.1,26.1,84.09,23.2,0,0,0,,17.3,14.2,91,1010.4,9.4,50,0,0,0,2
2023/5/25 4:00,26.1,26.1,84.09,23.2,0,0,0,,16.6,12.7,85,1010,9.4,50,0,0,0,2
2023/5/25 5:00,24.6,24.6,92.64,23.4,0,0,0,,28.8,10.8,107,1011,12.7,91.9,0,0,0,1
2023/5/25 6:00,25.9,25.9,84.6,23.2,0,0,0,,21.2,13.5,98,1010.9,9.8,40.6,2,0,0,2
2023/5/25 7:00,26.5,26.5,84.14,23.6,0,0,0,,24.1,15.4,90,1010.9,9.8,33.9,64.1,0.2,1,2
2023/5/25 8:00,26.4,26.4,87.17,24.1,0.205,0,0,['rain'],21.6,13.9,106,1011.7,20,67.7,205.5,0.7,2,6
2023/5/25 9:00,28.3,32.6,78.19,24.2,0,0,0,,31.3,18,96,1011.5,9.7,32,368.2,1.3,4,2
2023/5/25 10:00,28.8,33.8,78.26,24.6,0,0,0,,32,17.3,96,1012,9.7,32,606.3,2.2,6,2
2023/5/25 11:00,28.3,32.8,79.61,24.4,0,0,0,,25.2,11.1,104,1012.6,20,59.7,575,2.1,6,2
2023/5/25 12:00,29.2,34.5,76.35,24.6,0,0,0,,33.5,20.3,152,1011.5,9.7,41.5,711.6,2.6,7,2
2023/5/25 13:00,29.3,35.2,78.07,25.1,0,0,0,,36.4,19.5,147,1011.4,9.8,50,693,2.5,7,2
2023/5/25 14:00,28.1,32.6,82,24.7,0,0,0,,25.2,11.2,125,1011.5,20.1,91.9,747.9,2.7,7,1
2023/5/25 15:00,30.7,37.4,72.16,25.1,0,0,0,,36.4,22.6,139,1010.5,10,50,690,2.5,7,2
2023/5/25 16:00,30.3,36.7,73.95,25.1,0,0,0,,38.2,23.3,124,1009.5,10,40.6,467.8,1.7,5,2
2023/5/25 17:00,27,30.1,83.36,23.9,0,0,0,,25.2,14.7,102,1010.7,19.4,83.9,303.1,1.1,3,2
2023/5/25 18:00,29.3,34.6,76.16,24.6,0,0,0,,37.4,19.5,125,1009.5,10,41.5,138,0.5,1,2
2023/5/25 19:00,27.9,31.8,80.16,24.2,0,0,0,,34.6,21.4,97,1010,9.8,32,36.5,0.1,0,2
2023/5/25 20:00,26.2,26.2,88.85,24.2,0,0,0,,28.8,11.1,106,1011.3,19.9,83.9,0,0,0,2
2023/5/25 21:00,28.1,32.1,78.93,24.1,0,0,0,,30.2,18,110,1011,10,71.2,0,0,0,2
2023/5/25 22:00,27.9,32,79.89,24.2,0,0,0,,28.8,15.9,106,1012,10,50,0,0,0,2
2023/5/25 23:00,26.1,26.1,91.35,24.6,0,0,0,,28.8,7.3,104,1013,23.5,83.9,0,0,0,2
2023/5/26 0:00,27.9,32.3,81.96,24.6,0,0,0,,28.1,16.1,110,1012,10,50,0,0,0,2
2023/5/26 1:00,27.9,32.3,81.96,24.6,0,0,0,,27.4,14,100,1012,10,68.8,0,0,0,2
2023/5/26 2:00,26.4,26.4,89.76,24.6,0,0,0,,28.8,7.5,80,1011.9,22.1,91.9,0,0,0,1
2023/5/26 3:00,27.9,32.3,81.96,24.6,0,0,0,,21.2,14.2,92,1011.4,10,68.8,0,0,0,2
2023/5/26 4:00,27.5,31.4,84.03,24.6,0,0,0,,20.9,16.7,110,1011,10,50,0,0,0,2
2023/5/26 5:00,26.1,26.1,92.02,24.7,0,0,0,,28.8,7.6,99,1011.5,22.5,83.9,0,0,0,2
2023/5/26 6:00,27.1,30.5,86.38,24.6,0,0,0,,20.9,13.3,100,1011.4,10,40.6,2,0,0,2
2023/5/26 7:00,27.9,32.6,84.3,25.1,0,0,0,,21.2,13.3,97,1011.9,10,40.6,70.4,0.3,1,2
2023/5/26 8:00,26.9,30.6,90.19,25.2,0,0,0,,25.2,10.3,95,1012.6,23.4,91.9,231.4,0.8,2,1
2023/5/26 9:00,29.4,35.4,77.87,25.2,0,0,0,,27.4,14,109,1012.9,10,68.8,405.6,1.5,4,2
2023/5/26 10:00,30.3,36.9,73.96,25.2,0,0,0,,27,14.4,104,1012.5,10,68.8,581.2,2.1,6,2
2023/5/26 11:00,30.5,37.8,75.31,25.6,0,0,0,,25.2,7.6,127,1012.8,24,91.9,672.1,2.4,7,1
2023/5/26 12:00,31.3,39.7,74.05,26.1,0,0,0,,26.3,17.4,148,1012,10,66.8,881,3.2,9,2
2023/5/26 13:00,30.8,39,75.88,26.1,0,0,0,,27.7,18.9,148,1011.4,10,48,863.8,3.1,9,2
2023/5/26 14:00,30.7,37.7,73.19,25.3,0,0,0,,25.2,14.2,93,1010.8,28.6,67.7,907.3,3.3,9,2
2023/5/26 15:00,31.3,39,72.02,25.6,0,0,0,,29.9,23.1,143,1009.5,10,48,720.2,2.6,7,2
2023/5/26 16:00,31.2,38.2,70.44,25.2,0,0,0,,34.6,23.3,138,1009.5,10,30,624.9,2.2,6,2
2023/5/26 17:00,30.3,36.2,71.61,24.6,0,0,0,,25.2,14.9,119,1009.1,28.6,41.9,423.2,1.5,4,2
2023/5/26 18:00,29.8,36.1,75.72,25.1,0,0,0,,31,24.3,140,1009.4,10,30,221.1,0.8,2,2
2023/5/26 19:00,28.8,34.4,80.22,25.1,0,0,0,,30.2,23.3,139,1009.5,10,30,52.8,0.2,1,2
2023/5/26 20:00,26.9,30.1,85.64,24.3,0,0,0,,25.2,10.8,103,1011,25.9,51.6,0,0,0,2
2023/5/26 21:00,28.4,32.8,77.73,24.2,0,0,0,,28.1,18.4,108,1011,10,33.9,0,0,0,2
2023/5/26 22:00,27.9,32,79.89,24.2,0,0,0,,27.7,20.5,97,1011,10,30,0,0,0,2
2023/5/26 23:00,26.7,29.8,88.45,24.6,0,0,0,,25.2,10.5,107,1011.8,26.8,51.6,0,0,0,2
2023/5/27 0:00,27.9,32.3,81.96,24.6,0,0,0,,25.9,14.8,103,1011.4,10,33.9,0,0,0,2
2023/5/27 1:00,27.9,32,79.89,24.2,0,0,0,,25.9,16.5,103,1011,10,33.9,0,0,0,2
2023/5/27 2:00,26.4,26.4,88.75,24.4,0,0,0,,25.2,10.6,96,1010.3,24,91.9,0,0,0,1
2023/5/27 3:00,27.9,32,79.89,24.2,0,0,0,,23,11.4,93,1009.4,10,50,0,0,0,2
2023/5/27 4:00,27.9,32,79.89,24.2,0,0,0,,22.7,11.4,95,1009.4,10,68.8,0,0,0,2
2023/5/27 5:00,26.1,26.1,89.76,24.3,0,0,0,,25.2,7.3,88,1010,22.2,81.9,0,0,0,2
2023/5/27 6:00,27.1,30.3,84.2,24.2,0,0,0,,23.8,7.6,85,1010,10,50,2.4,0,0,2
2023/5/27 7:00,27.9,32,79.89,24.2,0,0,0,,26.6,11.5,96,1010.4,10,38.5,81.5,0.3,1,2
2023/5/27 8:00,28.2,32.8,81.28,24.7,0.02,0,0,['rain'],21.6,7.1,96,1010.9,24.4,76.1,240.6,0.9,2,6
2023/5/27 9:00,29.8,35,71.57,24.2,0,0,0,,29.9,10.8,89,1011,10,48,429.8,1.5,4,2
2023/5/27 10:00,30.4,36.3,71.42,24.6,0,0,0,,29.9,12.4,149,1011,10,50,649.1,2.3,6,2
2023/5/27 11:00,30.6,37.3,72.76,25.1,0,0,0,,21.6,10.5,86,1011.3,26.5,80,785.1,2.8,8,2
2023/5/27 12:00,31.3,37.8,68.27,24.7,0,0,0,,30.6,9.5,209,1011,10,40.6,836.8,3,8,2
2023/5/27 13:00,31.3,38.4,70.21,25.2,0,0,0,,31.3,13.8,235,1010,10,38.5,865.8,3.1,9,2
2023/5/27 14:00,31.9,38.9,66.69,24.9,0.01,0,0,['rain'],21.6,17.1,73,1009.8,16.6,54.2,838.5,3,8,6
2023/5/27 15:00,31.7,38.5,66.81,24.8,0,0,0,,29.5,18.7,144,1009,10,38.5,774.1,2.8,8,2
2023/5/27 16:00,31.3,38.3,69.79,25.1,0,0,0,,29.2,19.7,157,1008.1,10,38.5,570,2.1,6,2
2023/5/27 17:00,31.3,37.7,67.94,24.6,0,0,0,,21.6,10.8,100,1008.3,26.6,26.1,418.3,1.5,4,2
2023/5/27 18:00,30.3,36.4,72.29,24.8,0,0,0,,27,20.4,141,1008,10,30,223.4,0.8,2,2
2023/5/27 19:00,29.7,35.5,74.71,24.8,0,0,0,,26.6,20.6,150,1008.5,10,30,50.8,0.2,1,2
2023/5/27 20:00,27.2,30.7,83.77,24.3,0.004,0,0,['rain'],25.2,10.5,96,1009.5,25.9,39.7,0,0,0,6
2023/5/27 21:00,28.8,32.7,71.84,23.3,0,0,0,,28.4,22.3,103,1009.4,10,30,0,0,0,2
2023/5/27 22:00,28.4,32.4,75.56,23.7,0,0,0,,28.4,21,107,1010,10,30,0,0,0,2
2023/5/27 23:00,26.9,30,85.82,24.3,0,0,0,,25.2,10.6,104,1010.8,25.6,49.7,0,0,0,2
2023/5/28 0:00,27.9,32,79.89,24.2,0,0,0,,26.6,17.6,105,1010,10,33.9,0,0,0,2
2023/5/28 1:00,27.9,32,79.89,24.2,0,0,0,,26.3,15.5,107,1009.4,10,33.9,0,0,0,2
2023/5/28 2:00,26.2,26.2,87.08,23.9,0,0,0,,25.2,10.4,103,1009.7,25.3,49.7,0,0,0,2
2023/5/28 3:00,27.5,30.8,79.83,23.7,0,0,0,,23.4,11.4,95,1009,10,40.6,0,0,0,2
2023/5/28 4:00,27.5,30.8,79.83,23.7,0,0,0,,23.4,9.8,95,1009,10,50,0,0,0,2
2023/5/28 5:00,25.9,25.9,90.14,24.2,0,0,0,,25.2,7.3,104,1009.7,25.4,63.9,0,0,0,2
2023/5/28 6:00,27.9,32,79.89,24.2,0,0,0,,21.2,8.9,72,1010,10,68.8,2.5,0,0,2
2023/5/28 7:00,27.9,32,79.89,24.2,0,0,0,,23,10.4,81,1010,10,68.8,83.7,0.3,1,2
2023/5/28 8:00,27.9,32.2,82,24.6,0,0,0,,21.6,7.2,79,1010.8,26.4,63.9,256.5,0.9,3,2
2023/5/28 9:00,30,35.3,70.97,24.2,0,0,0,,24.8,10.8,72,1011,10,50,448.9,1.6,4,2
2023/5/28 10:00,30.8,36,65.88,23.7,0,0,0,,24.5,9.5,49,1011,10,50,621,2.2,6,2
2023/5/28 11:00,31.3,37.2,65.91,24.2,0,0,0,,21.6,10.5,114,1010.7,25.9,50.3,734.8,2.6,7,2
2023/5/28 12:00,30.4,35.4,67.5,23.7,0,0,0,,27.4,10.6,283,1010,10,48,793.1,2.9,8,2
2023/5/28 13:00,31.3,37.7,67.68,24.6,0,0,0,,29.2,10,239,1009.4,10,48,851.3,3.1,9,2
2023/5/28 14:00,33,39.1,59.29,24,0,0,0,,21.6,11,81,1008.4,26.3,42.3,714.9,2.6,7,2
2023/5/28 15:00,31.7,38.3,66.06,24.6,0,0,0,,19.4,14.8,232,1008,10,30,722.9,2.6,7,2
2023/5/28 16:00,30.4,36.8,72.82,25,0,0,0,,19.4,12.7,293,1007.5,10,30,528.9,1.9,5,2
2023/5/28 17:00,30.4,36.3,71.38,24.6,0,0,0,,21.6,14,132,1007.6,25.5,34.2,387.5,1.4,4,2
2023/5/28 18:00,29.8,35.4,73.17,24.5,0,0,0,,18,13.2,142,1007.5,10,30,206.7,0.7,2,2
2023/5/28 19:00,28.9,33.6,75.12,24.1,0,0,0,,17.6,15.1,138,1008,10,30,55.1,0.2,1,2
2023/5/28 20:00,27.2,29.7,74.72,22.4,0,0,0,,21.6,4.3,113,1008.8,24.1,10,0,0,0,0
2023/5/28 21:00,28.8,33.1,73.65,23.7,0,0,0,,15.5,10.4,153,1008.5,10,30,0,0,0,2
2023/5/28 22:00,27.9,31.6,77.6,23.7,0,0,0,,14.4,14.8,156,1009,10,30,0,0,0,2
2023/5/28 23:00,25.7,25.7,77.94,21.6,0,0,0,,21.6,3.9,171,1009.6,23.3,1.6,0,0,0,0
2023/5/29 0:00,28.4,30.6,63.69,20.9,0,0,0,,11.9,9.1,105,1009,10,30,0,0,0,2
2023/5/29 1:00,27.9,30.4,68.73,21.7,0,0,0,,10.1,5.5,114,1008.4,10,6.2,0,0,0,0
2023/5/29 2:00,24.3,24.3,83.84,21.4,0,0,0,,21.6,7,166,1008.7,25,6.4,0,0,0,0
2023/5/29 3:00,27.5,30,72.52,22.1,0,0,0,,10.8,9.4,153,1008.4,10,4.6,0,0,0,0
2023/5/29 4:00,27.1,29.6,76.99,22.7,0,0,0,,9.7,9.1,165,1008,10,8.9,0,0,0,0
2023/5/29 5:00,23.9,23.9,91.75,22.5,0,0,0,,21.6,3.8,170,1009,28.9,10,0,0,0,0
2023/5/29 6:00,26.5,26.5,73.32,21.4,0,0,0,,9.4,9.3,104,1009,10,30,2.9,0,0,2
2023/5/29 7:00,27.5,29.9,71.16,21.8,0,0,0,,9.7,6.7,142,1009.4,10,30,95,0.3,1,2
2023/5/29 8:00,27.6,31,78.81,23.6,0,0,0,,10.8,3.5,241,1009.8,27.1,25.5,282.9,1,3,2
2023/5/29 9:00,28.9,32.5,69.16,22.7,0,0,0,,12.2,9.3,114,1010,10,30,489.6,1.8,5,2
2023/5/29 10:00,28.9,32.5,69.16,22.7,0,0,0,,13.3,9.3,259,1010,10,30,680.3,2.4,7,2
2023/5/29 11:00,31.2,34.9,58.21,22,0,0,0,,14.4,4.5,196,1009.4,25,23.6,829,3,8,2
2023/5/29 12:00,30.4,34.4,63.71,22.7,0,0,0,,19.1,9.8,231,1009,10,30,832.5,3,8,2
2023/5/29 13:00,31.4,35.2,58.27,22.2,0,0,0,,22.3,8.7,240,1008,10,30,879.3,3.2,9,2
2023/5/29 14:00,33.9,39.4,53.65,23.2,0,0,0,,25.2,10.8,254,1006.9,25.5,10,885.3,3.2,9,0
2023/5/29 15:00,31.5,37.4,65.37,24.2,0,0,0,,22,13.6,212,1006.4,10,30,779,2.8,8,2
2023/5/29 16:00,31.8,37.4,62.56,23.8,0,0,0,,22,17.1,202,1006,10,30,627.9,2.3,6,2
2023/5/29 17:00,33.5,40.1,58.03,24.1,0,0,0,,25.2,11.4,248,1005.3,24.2,10,411.1,1.5,4,0
2023/5/29 18:00,31.3,38.3,69.79,25.1,0,0,0,,18,21.8,204,1005.5,10,30,234.8,0.8,2,2
2023/5/29 19:00,30.4,36.9,73.46,25.1,0,0,0,,14.8,23,201,1005.5,10,2.6,56.2,0.2,1,0
2023/5/29 20:00,29.3,34.9,76.97,24.8,0,0,0,,25.2,7.5,265,1006.2,25.5,10,0,0,0,0
2023/5/29 21:00,29.5,35.5,77.35,25.1,0,0,0,,14.4,18.4,187,1006,10,12.8,0,0,0,0
2023/5/29 22:00,29.4,35.3,77.8,25.1,0,0,0,,16.2,15.8,193,1006.4,10,42.4,0,0,0,2
2023/5/29 23:00,27.5,31.6,86.41,25,0,0,0,,25.2,0.5,286,1006.9,23.2,39.7,0,0,0,2
2023/5/30 0:00,29.4,34.8,75.85,24.7,0,0,0,,15.1,12.2,194,1006,10,27.5,0,0,0,2
2023/5/30 1:00,28.9,35.5,84.11,26,0,0,0,,14.8,10.6,198,1005.4,10,18.6,0,0,0,0
2023/5/30 2:00,26.3,26.3,91.83,24.9,0,0,0,,21.6,0.3,221,1005.4,23.1,10,0,0,0,0
2023/5/30 3:00,28.6,33.9,81.47,25.1,0,0,0,,15.8,6.6,197,1005,10,11.3,0,0,0,0
2023/5/30 4:00,28.9,34.6,80.24,25.2,0,0,0,,14.4,4.6,185,1005,10,2.4,0,0,0,0
2023/5/30 5:00,25.6,25.6,93.09,24.4,0,0,0,,21.6,0.6,161,1005.3,21.8,10,0,0,0,0
2023/5/30 6:00,28.9,34.1,77.74,24.7,0,0,0,,13.3,1.7,304,1005.4,10,4.4,2.9,0,0,0
2023/5/30 7:00,29.5,35.6,77.82,25.2,0,0,0,,13,4.7,189,1005.4,10,1.4,96.9,0.3,1,0
2023/5/30 8:00,29.9,36.8,78.18,25.7,0,0,0,,21.6,3.8,310,1005.8,22.6,10,259.7,0.9,3,0
2023/5/30 9:00,31.1,38.6,72.93,25.6,0,0,0,,21.2,9.3,266,1006,10,2.2,485.7,1.7,5,0
2023/5/30 10:00,31.9,39.5,67.98,25.3,0,0,0,,25.2,6.5,259,1005.4,10,30,668.6,2.4,7,2
2023/5/30 11:00,34.4,44.7,62.88,26.3,0,0,0,,14.4,4.5,300,1004.9,21.3,10,840.1,3,8,0
2023/5/30 12:00,33.4,43,66.16,26.2,0,0,0,,27.4,9.9,234,1004.5,8.1,15.9,841.4,3,8,0
2023/5/30 13:00,33.8,43.7,64.77,26.2,0,0,0,,27,11.9,219,1003.5,8.1,15.9,934.5,3.4,9,0
2023/5/30 14:00,36.1,47.1,57.53,26.4,0,0,0,,18,7.9,220,1002.8,14.8,19.7,844.3,3,8,0
2023/5/30 15:00,34.7,45.2,62.15,26.4,0,0,0,,20.5,16.5,197,1002,8.6,15.9,655.7,2.4,7,0
2023/5/30 16:00,34.3,44.7,63.43,26.4,0,0,0,,22.3,15.5,203,1001,10,30,605.6,2.2,6,2
2023/5/30 17:00,34.5,44.7,62.37,26.3,0,0,0,,21.6,4.8,168,1001.1,21.2,30,403.6,1.5,4,2
2023/5/30 18:00,33.8,45.4,68.52,27.2,0,0,0,,19.1,15.7,194,1001,10,30,227.3,0.8,2,2
2023/5/30 19:00,32.8,43.9,72.47,27.2,0,0,0,,16.6,15.9,195,1001.4,10,30,52.6,0.2,1,2
2023/5/30 20:00,31.6,40.4,73.05,26.2,0,0,0,,21.6,3.8,187,1001.8,20.6,10,0,0,0,0
2023/5/30 21:00,32.5,44.2,75.67,27.6,0,0,0,,15.8,12.7,186,1002,10,15.1,0,0,0,0
2023/5/30 22:00,31.6,42.6,79.35,27.6,0,0,0,,15.1,11.2,186,1002,10,13.1,0,0,0,0
2023/5/30 23:00,28.8,35.9,88.16,26.6,0,0,0,,21.6,0.3,191,1002.5,20.1,10,0,0,0,0
2023/5/31 0:00,32,43.3,77.45,27.6,0,0,0,,16.2,11.6,205,1002.4,10,9.7,0,0,0,0
2023/5/31 1:00,31.5,42.5,79.55,27.6,0,0,0,,16.2,9.1,201,1001.5,10,15.6,0,0,0,0
2023/5/31 2:00,28,33.8,91.03,26.4,0,0,0,,21.6,0.5,255,1001.5,14.7,10,0,0,0,0
2023/5/31 3:00,31.5,40.9,75.71,26.7,0,0,0,,17.6,7.6,228,1001,10,17.1,0,0,0,0
2023/5/31 4:00,31.5,40.2,73.64,26.2,0,0,0,,17.6,8.7,230,1001,10,8.1,0,0,0,0
2023/5/31 5:00,27.7,33.1,92.5,26.3,0,0,0,,14.4,0.6,195,1001.4,15.4,10,0,0,0,0
2023/5/31 6:00,30.9,39.1,75.63,26.1,0,0,0,,15.1,4.8,235,1001.9,10,40.3,2.6,0,0,2
2023/5/31 7:00,32.1,40.9,70.85,26.1,0,0,0,,15.5,5.1,318,1002.4,10,30,81.7,0.3,1,2
2023/5/31 8:00,31.3,42.1,80.79,27.6,0,0,0,,10.8,6.9,98,1003.2,16,10,263.3,0.9,3,0
2023/5/31 9:00,34.1,42,58.73,24.9,0,0,0,,21.2,11.2,14,1003,9.6,24.2,491.5,1.8,5,2
2023/5/31 10:00,34.2,42.7,59.9,25.3,0,0,0,,22.7,13.1,11,1003,9.6,24.2,674.1,2.4,7,2
2023/5/31 11:00,34.8,46.8,64.76,27.2,0,0,0,,18,7.3,141,1002.8,15.5,40,787.8,2.8,8,2
2023/5/31 12:00,34.3,44.4,62.98,26.3,0,0,0,,23,14.2,234,1002.5,8.7,30,902,3.2,9,2
2023/5/31 13:00,36.1,46.9,57.03,26.3,0,0,0,,20.2,14.4,235,1001.5,8.9,39.4,885.2,3.2,9,2
2023/5/31 14:00,34.7,46.5,65.13,27.1,0,0,0,,25.2,11.1,101,1000.9,12.2,39.7,801.4,2.9,8,2
2023/5/31 15:00,35.6,47.1,60.48,26.8,0,0,0,,16.9,14.9,196,1000.4,8.4,39.4,691,2.5,7,2
2023/5/31 16:00,34.3,47.9,70.33,28.1,0,0,0,,16.2,19.3,137,999.5,8.5,30,555.6,2,6,2
2023/5/31 17:00,28.2,34.2,89.09,26.2,0,0,0,,25.2,4.1,147,1000.2,18.3,51.9,353.8,1.3,4,2
2023/5/31 18:00,32.8,43.9,72.47,27.2,0,0,0,,18,20.3,129,1000,8.9,36.3,178.9,0.6,2,2
2023/5/31 19:00,31.8,42.1,76.22,27.1,0,0,0,,16.6,15.9,128,1000,8.4,26.9,49.4,0.2,0,2
2023/5/31 20:00,27.5,31.8,87.92,25.3,0,0,0,,25.2,4,172,1001.4,18.5,50.3,0,0,0,2
2023/5/31 21:00,31.4,41.6,78.56,27.2,0,0,0,,15.8,12.7,133,1001.4,9,15.9,0,0,0,0
2023/5/31 22:00,31.4,40.8,76.42,26.7,0,0,0,,15.1,13.8,198,1002,8.9,17.9,0,0,0,0
2023/5/31 23:00,27.5,32,88.88,25.5,0,0,0,,25.2,3.9,136,1002.6,10,40,0,0,0,2
2023/6/1 0:00,30.9,40.9,80.49,27.2,0,0,0,,14,13.2,134,1002.4,8.5,3.1,0,0,0,0
2023/6/1 1:00,30.5,40,82.69,27.2,0,0,0,,19.1,13.5,131,1002,9.1,5.4,0,0,0,0
2023/6/1 2:00,27.8,33.3,90.83,26.2,0,0,0,,25.2,7,212,1001.9,15.1,49.7,0,0,0,2
2023/6/1 3:00,30,39.6,85.85,27.4,0,0,0,,14.8,12.3,117,1001,8.6,15.9,0,0,0,0
2023/6/1 4:00,29.9,38.6,83.71,26.9,0,0,0,,16.2,12.7,151,1001.4,9.1,39.4,0,0,0,2
2023/6/1 5:00,27.8,33.3,91.2,26.2,0,0,0,,25,4.3,69,1002.3,11.6,81.9,0,0,0,2
2023/6/1 6:00,27.6,32.2,88.04,25.4,0,0,0,,16.2,17.2,115,1001.9,8.2,66.8,0.9,0,0,2
2023/6/1 7:00,25.5,25.5,87,23.2,0,0,0,,20.2,13.3,161,1003.6,8.3,72.9,36.3,0.1,0,2
2023/6/1 8:00,24.6,24.6,97.31,24.1,4.352,0,0,['rain'],67.3,3.8,66,1003.3,14.3,91.9,167,0.6,2,5
2023/6/1 9:00,26.4,26.4,84.13,23.5,0,0,0,,14.8,6.5,321,1003,9.7,50,299.8,1.1,3,2
2023/6/1 10:00,26.4,26.4,86.85,24.1,0,0,0,,16.6,6.6,300,1004,10,40.6,589.6,2.1,6,2
2023/6/1 11:00,27.9,33.1,87.67,25.7,0,0,0,,46.8,10.3,242,1004.4,23.8,90,619,2.2,6,2
2023/6/1 12:00,28,32,79.19,24.1,0,0,0,,24.5,6.2,293,1004.4,10,50,764.2,2.8,8,2
2023/6/1 13:00,28.9,33.6,75.12,24.1,0,0,0,,24.5,5.5,304,1003.4,10,41.5,873.4,3.1,9,2
2023/6/1 14:00,31.6,40.4,73.14,26.2,0.057,0,0,['rain'],46.8,3.7,223,1002,28,88.1,755.3,2.7,8,6
2023/6/1 15:00,30.7,37.4,72.11,25.1,0,0,0,,20.9,8.7,239,1001.5,9.1,15.9,791.1,2.8,8,0
2023/6/1 16:00,30.4,36.9,73.46,25.1,0,0,0,,21.2,18.4,224,1001,8.1,5.4,591.3,2.1,6,0
2023/6/1 17:00,31.5,40,73.17,26.1,0,0,0,,46.8,11.5,239,1000.9,20.6,91.9,381.3,1.4,4,1
2023/6/1 18:00,30,36.4,74.83,25.1,0,0,0,,16.6,10.2,199,1001.4,10,30,224.8,0.8,2,2
2023/6/1 19:00,29.1,37,89,27.1,0,0,0,,14,7.2,160,1002,10,18.9,55.1,0.2,1,0
2023/6/1 20:00,27.8,32.9,88.03,25.7,0,0,0,,11.2,2.3,224,1002.1,12.4,78.4,0,0,0,2
2023/6/1 21:00,28.9,34.9,82.89,25.7,0,0,0,,11.5,6.1,192.5,1003,0,27.4,0,0,0,2
2023/6/1 22:00,28.3,34,86.85,25.9,0,0,0,,10.4,6.5,186,1003,0,21.8,0,0,0,2
2023/6/1 23:00,26.9,30.7,92.32,25.6,0,0,0,,18,1.3,213,1003.4,12.3,8.5,0,0,0,0
2023/6/2 0:00,28.9,35.1,82.3,25.6,0,0,0,,12.2,15.4,202,1003.4,10,30,0,0,0,2
2023/6/2 1:00,28.9,34.6,80.24,25.2,0,0,0,,14,14.2,197,1003,10,30,0,0,0,2
2023/6/2 2:00,26.4,26.4,93.2,25.2,0,0,0,,21.6,1.6,210,1003.1,25.3,38.1,0,0,0,2
2023/6/2 3:00,28.9,34.6,80.02,25.2,0,0,0,,14.8,12.3,212,1003,10,30,0,0,0,2
2023/6/2 4:00,28.9,35,82.08,25.6,0,0,0,,15.5,10.4,214,1003,10,46.1,0,0,0,2
2023/6/2 5:00,25.8,25.8,95.14,25,0,0,0,,21.6,0.8,218,1003.8,21.6,50,0,0,0,2
2023/6/2 6:00,28.5,34.6,86.74,26.1,0,0,0,,16.2,9.5,245,1004,10,38.5,2.9,0,0,2
2023/6/2 7:00,29.1,35.2,81.59,25.6,0,0,0,,17.3,5.9,291,1004.4,10,38.5,79.1,0.3,1,2
2023/6/2 8:00,29.4,37.1,84.4,26.5,0.12,0,0,['rain'],21.6,7.2,222,1005.2,23.1,40,274.6,1,3,6
2023/6/2 9:00,30.2,37.2,76.57,25.6,0,0,0,,23,7.8,295,1005.4,10,33.9,483.1,1.7,5,2
2023/6/2 10:00,31.1,39.3,74.8,26.1,0,0,0,,24.1,8.2,315,1005.9,10,30,554.7,2,6,2
2023/6/2 11:00,33.3,41.4,62.87,25.3,0,0,0,,21.6,4.1,93,1005.2,22.7,10,734.5,2.6,7,0
2023/6/2 12:00,32.4,40,65.96,25.2,0,0,0,,21.2,9.3,283,1005,10,30,852.2,3.1,9,2
2023/6/2 13:00,33.3,42.1,64.88,25.8,0,0,0,,19.4,10.8,230,1004.4,10,30,930,3.3,9,2
2023/6/2 14:00,35.7,43.4,52.64,24.5,0,0,0,,21.6,7.8,47,1003.4,25.2,10,779.1,2.8,8,0
2023/6/2 15:00,33.8,40,55.8,23.7,0,0,0,,16.2,13.4,212,1003,10,30,715.1,2.6,7,2
2023/6/2 16:00,33.4,43,66.16,26.2,0,0,0,,17.6,21.4,202,1002.5,10,30,554.7,2,6,2
2023/6/2 17:00,34.4,44.8,63.49,26.4,0,0,0,,25.2,4.7,139,1003.2,23.8,80,417.2,1.5,4,2
